Initalisierung abgeschlossen !
****************************************************************************************
Taste drücken, um Phase 1 zu starten.
Start Phase 1: Beide Tore werden jetzt mit PWM=200 bis zum Anschlag geöffnet (PHASE1_OPENING)....
Initiale Werte:	4482;	 st:1;	 PWM-R:0;	 PWM-L:0;	 I-R:0;	 I-L:0;	 I-R-Lim:0;	 I-L-Lim:0;	 PWM-R-Ziel:200;	 PWM-L-Ziel:200;	 R-Blk:0;	 L-Blk:0
Start Phase 1: Das linke Tor hat jetzt den Anschlag erreicht (PHASE1_OPENING)....
Start Phase 1: Das rechte Tor hat jetzt den Anschlag erreicht (PHASE1_OPENING)....
Phase 1: Beide Tore sind nun bis zum Anschlag geöffnet und gestoppt
Phase 1: ...  3 Sekunden Pause zur Beruhigung der Tore .....
Phase 1: Ermitteln des erforderlichen PWM-Wertes für Erkennung Überlast/Anschlag beginnt (PHASE1_TESTING)....
Initiale Werte:	14544;	 st:2;	 PWM-R:0;	 PWM-L:0;	 I-R:340;	 I-L:0;	 I-R-Lim:290;	 I-L-Lim:290;	 PWM-R-Ziel:200;	 PWM-L-Ziel:200;	 R-Blk:0;	 L-Blk:0
14556:	 PWM(L): 0;	 aktuelle Stromstärke: 0;	 Stromstärke (vorheriger Wert): 1
20463 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20472 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20481 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20491 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20499 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20508 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20517 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20526 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20536 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20544 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20553 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20562 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20572 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20580 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20589 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20598 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20607 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20617 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20625 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20634 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20643 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20652 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20662 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20670 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20679 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20688 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20697 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20707 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20715 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20724 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20733 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20743 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20752 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20760 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20769 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20778 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20788 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20797 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20805 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20814 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20823 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20833 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20842 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20850 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20859 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20868 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20878 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20887 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20895 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 3;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20904 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 2;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20914 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20923 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 2;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20932 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20940 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 2;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20949 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20959 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 3;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20968 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 3;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20977 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20985 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 2;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
20994 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21004 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 3;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21013 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 2;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21022 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21030 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 2;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21039 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21049 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 2;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21058 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21067 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 1;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21075 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 2;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21085 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21094 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21103 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21112 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21120 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21130 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21139 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21148 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21157 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21165 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21175 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21184 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21193 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21202 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21210 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21220 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21229 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21238 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21247 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21256 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21265 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21274 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21283 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21292 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21301 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21310 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21319 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21328 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21337 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21346 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21355 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21364 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21373 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21383 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21391 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21400 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21409 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21418 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21428 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21436 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21445 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21454 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21463 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21473 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21481 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21490 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21499 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21508 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21518 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21526 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21535 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21544 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21554 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21563 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21571 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21580 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21589 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21599 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21608 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21616 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21625 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21634 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21644 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21653 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21661 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21670 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21679 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21689 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21698 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21706 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21715 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21725 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 1;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21734 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21743 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 1;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21751 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21760 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21770 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21779 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21788 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21796 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21805 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21815 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21824 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21833 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21841 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21850 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21860 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21869 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21878 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21886 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21896 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 2;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21905 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21914 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 1;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21923 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21931 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 3;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21941 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 3;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21950 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21959 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 2;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21968 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21976 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 3;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21986 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 3;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
21995 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
22004 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 2;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
22013 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
22022 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 2;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
22031 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
22040 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 2;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
22049 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 2;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
22058 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
22067 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 2;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
22076 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
22085 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
22094 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
22102 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
22112 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
22121 [ms]:	 PWM(L): 150;	 aktuelle Stromstärke: 0;	 IsDoor_L_Blocked: 0;	 Runtime_Direction_Opening: 0
